912
666
338
249
156
147
126
126
95
89
65
61
60
59
57
47
41
32
31
26
24
23
22
22
21
21
21
20
20
19
19
18
18
18
17
16
14
14
14
14
13
13
13
12
12
10
10
10
10
9
9
8
8
8
8
8
8
7
7
7
7
7
6
6
6
6
6
6
5
5
5
5
5
5
5
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
